x,y,z,t
9.430000000000000000e+02,1.698000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.640000000000000000e+02,1.711000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.430000000000000000e+02,1.723000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.640000000000000000e+02,1.735000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,5.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,5.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,5.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,5.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,6.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,6.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,6.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,6.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,6.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,7.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,7.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,7.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,7.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,7.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,7.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,8.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,8.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,8.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,8.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,8.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,8.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,8.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,9.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,9.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,9.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,9.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,9.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,9.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,9.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,9.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.011000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.036000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.048000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.060000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.072000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.085000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.097000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.109000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.122000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.134000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.146000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.158000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.171000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.183000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.195000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.207000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.220000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.232000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.244000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.257000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.269000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.281000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.293000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.306000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.318000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.330000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.343000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.355000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.367000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.379000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.392000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.404000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.416000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.428000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.441000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.453000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.465000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.477000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.490000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.502000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.514000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.527000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.563000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.576000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,1.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.613000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,1.625000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,1.649000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.662000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.686000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,1.698000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.711000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,1.723000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,1.735000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,4.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,4.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,5.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,5.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,5.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,6.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,6.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,6.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,6.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,6.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,7.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,7.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,7.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,7.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,7.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,7.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,8.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,8.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,8.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,8.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,8.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,8.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,8.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,9.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,9.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,9.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,9.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,9.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000000000e+02,9.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,9.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,9.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,9.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.011000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.023000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.036000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.048000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.060000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.072000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.085000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.097000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.109000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.122000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.134000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.146000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000000000e+02,1.158000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,1.171000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
